0,1,2,3,4,5,6,7,8,9
0.303106,-0.354049,0.306755,-0.918463,0.17234000000000002,-0.515608,-0.081827,-1.3358,-0.247731,-0.302342
1.019049,0.211237,-0.155578,-0.311855,0.261718,0.743979,1.252022,-1.896672,-2.077044,0.07848
0.266074,0.211237,0.114709,0.937882,0.261718,0.979286,0.408929,0.345632,0.064084,0.7696729999999999
0.019197,-0.424709,0.33165,0.137655,-0.006417,-0.6401819999999999,-0.006326,0.425876,0.032902,-0.456021
0.019197,-0.087108,0.384996,0.7949579999999999,0.261718,0.314889,0.031425,-0.410365,-0.715453,0.400593
-0.128929,-0.22843,-3.210528,-0.892742,0.17234000000000002,-0.8062819999999999,-0.081827,0.543728,0.843621,-0.579791
0.056229,0.43107,-3.210528,-1.133148,0.261718,-0.474083,0.220177,-2.592268,-2.025075,-0.433152
0.377169,0.022808,0.139604,1.070691,0.976743,-0.930856,-1.365341,0.465328,0.968347,0.057323
0.019197,-0.016447999999999997,0.324537,-0.20781,0.261718,-0.598658,0.408929,0.22017,0.8748020000000001,-0.636739
0.364825,-0.000745,-0.052442,1.293223,0.976743,0.439463,-0.723584,-0.329131,1.68552,1.02001
3.722352,0.336855,0.17516800000000002,-2.701227,0.261718,-3.796071,0.899684,1.752648,0.001721,-3.599167
0.377169,0.014957,0.381439,0.29275300000000004,0.261718,-1.5952540000000002,0.55993,0.7859550000000001,0.375899,-1.585538
0.117948,-0.220579,-3.210528,-1.623238,0.261718,0.231839,0.371178,-1.0775370000000002,-0.559546,0.125712
0.4142,-0.16562000000000002,0.05425,-0.8919959999999999,0.976743,-1.512204,-1.591843,-0.149791,1.529613,-0.416793
0.142636,0.486028,0.025799,0.5454220000000001,0.17234000000000002,0.107265,0.182426,0.49018,-0.123005,0.113476
0.216699,0.124874,-3.210528,-0.8869239999999999,0.261718,0.605563,1.050686,-1.1030870000000002,-1.557353,0.079203
0.105604,-0.189174,0.164499,-0.683757,0.261718,0.107265,0.937434,0.401976,0.18881,-0.285429
-0.38815,-1.021399,0.057807,1.228564,-0.006417,1.643684,0.861934,0.681791,1.373706,1.075849
0.47592,-0.4325600000000001,0.114709,-0.8709600000000001,0.976743,-1.013906,-1.365341,0.458804,1.217798,-0.05732200000000001
0.15498,0.336855,0.068476,0.021525,0.261718,-0.8062819999999999,-0.34608,-1.739524,-1.7132599999999998,-0.45062
-0.277055,0.038511,0.42056,3.987152,0.17234000000000002,1.9758830000000005,0.106925,1.919251,2.277968,1.885954
0.080916,0.164129,0.19295,0.8190069999999999,0.261718,0.190314,0.597681,-0.321403,-0.684271,-0.038166000000000005
-3.498799,-0.754459,0.477462,1.600496,-4.9222150000000005,1.43606,1.012935,0.378852,-0.777816,0.828936
0.229043,0.014957,0.395665,-1.399572,0.08296100000000001,-0.972381,0.295677,-0.578754,0.7500760000000001,-0.900216
0.09326,-0.102811,0.01513,-1.203774,0.08296100000000001,-0.723232,0.446679,-1.102194,-0.123005,-0.7656810000000001
0.167323,0.226939,0.239183,-0.094813,0.17234000000000002,0.854712,0.257927,-0.123502,-0.247731,0.756328
0.266074,0.164129,0.118265,0.320234,0.261718,-0.349509,0.144676,0.192483,0.438262,-0.276833
-0.277055,-1.963541,0.616162,0.4378260000000001,0.17234000000000002,0.688613,-0.195078,-0.413646,-0.497183,0.867078
-0.437525,0.423218,0.388552,0.6208520000000001,0.17234000000000002,0.107265,-0.044076,1.717564,1.155435,0.237354
-0.301743,-0.511072,0.463236,0.710665,0.261718,0.356414,0.408929,0.232907,0.375899,0.228542
0.266074,0.415367,0.089814,-0.68501,0.261718,-0.8062819999999999,0.597681,-0.27104,-0.310094,-0.909619
-0.38815,-1.021399,0.057807,1.228564,-0.006417,0.480988,0.220177,0.970168,1.903791,0.422388
-0.116585,0.28189699999999995,0.17516800000000002,-0.15249,0.261718,-0.30798400000000004,-0.081827,-0.178098,0.812439,-0.102167
0.278418,0.06991499999999999,0.214288,-2.283942,0.08296100000000001,-1.2630549999999998,0.106925,-2.270205,-0.777816,-1.082526
0.907954,-0.330495,0.132491,1.039033,0.887365,-0.30798400000000004,-0.648083,0.7906529999999999,1.093072,0.25182
0.142636,-0.377602,0.328093,-0.039583,0.261718,-0.557133,0.220177,0.77017,0.095265,-0.497165
0.25373,0.219088,0.14315999999999998,0.720541,0.261718,1.43606,0.899684,-0.386736,0.251173,0.8683200000000001
0.389513,0.376111,0.018686,-0.690978,0.08296100000000001,1.145386,0.220177,-1.579561,-0.684271,1.039696
0.192011,-0.03215,0.452567,-0.877078,0.261718,-0.05883500000000001,0.408929,0.235431,0.032902,-0.155884
-0.38815,0.321153,0.107596,0.886232,0.351096,2.80638,0.446679,-1.313414,-1.2455379999999998,2.367038
-0.00549,-0.259834,0.367214,-0.156667,0.261718,0.730137,0.069175,-0.623992,-0.403638,0.757099
0.09326,0.054213,0.3743260000000001,0.378926,0.261718,0.564038,0.295677,-0.103427,0.032902,0.501675
0.63639,-0.063555,0.132491,-0.6317189999999999,0.976743,-1.096956,-1.667344,-1.353857,0.064084,0.076997
-0.091897,0.43107,0.047137,-0.048505,0.261718,-0.557133,-0.006326,-0.124609,0.500624,-0.374504
-0.301743,-0.055704,0.210732,-0.147477,0.261718,1.0623360000000002,-0.081827,-1.33349,-0.123005,1.154003
0.068573,0.06991499999999999,-0.002652,-1.1498270000000002,-1.257711,-2.550325,-2.988609,-3.97915,-4.05187,-3.64875
0.303106,-0.03215,0.367214,-0.350585,0.17234000000000002,-1.013906,0.446679,-1.927174,-1.837986,-1.0243719999999998
-0.437525,0.423218,0.388552,0.6208520000000001,0.17234000000000002,0.356414,0.069175,0.235023,0.31353600000000004,0.405547
0.15498,0.289748,0.207175,-0.0072980000000000015,0.17234000000000002,-0.681707,0.55993,0.676005,0.562987,-0.78298
0.229043,0.572391,0.050694,-0.980138,-0.27455100000000005,-2.384226,-2.611104,1.167273,-1.806804,-3.531333
0.006853,-0.181323,0.388552,0.301377,-0.095795,0.8962370000000001,0.824183,-0.037686,0.500624,0.452671
0.15498,0.289748,0.207175,-0.0072980000000000015,0.17234000000000002,-0.8062819999999999,0.597681,0.513537,0.282354,-0.904737
0.09326,-1.680899,0.356544,0.180532,0.17234000000000002,1.228436,0.55993,-1.0639459999999998,0.126447,0.898265
-0.425181,-0.220579,0.306755,0.496637,0.261718,1.0623360000000002,0.748682,-0.5369729999999999,0.219991,0.651219
0.031541,-0.09496,-0.031104000000000007,0.803253,0.261718,-1.22153,-0.119577,-3.120775,-3.459422,-0.934995
-0.00549,0.7608189999999999,-0.095119,-0.016936,0.261718,-0.557133,0.106925,-0.516373,-0.497183,-0.446498
-0.042522,0.187683,0.224957,0.290963,0.261718,0.937762,0.295677,0.0032409999999999995,0.157628,0.797098
-0.22768,0.250492,0.207175,-0.481276,0.261718,-0.10036,-0.006326,0.358311,0.562987,0.028752
-0.128929,-0.22843,-3.210528,-0.892742,0.17234000000000002,0.480988,0.295677,-0.631001,-0.123005,0.392937
0.426544,7.293003999999999,0.19295,-1.533156,-0.989576,-0.930856,0.144676,0.501208,0.999528,-0.805198
0.303106,0.352558,0.082701,0.7039810000000001,0.261718,-0.349509,0.106925,0.975604,0.095265,-0.24367
0.117948,0.6273489999999999,0.075589,0.831628,0.261718,0.854712,0.333428,0.14738099999999998,-0.091823,0.698909
0.15498,0.595945,0.036468,-0.126143,0.261718,0.06573999999999999,0.484429,0.606478,0.032902,-0.069617
0.389513,-0.220579,-3.210528,-2.624155,0.261718,-1.30458,0.257927,-2.455992,-1.526171,-1.192878
-0.8819040000000001,-1.947839,0.217845,2.046336,0.17234000000000002,0.8962370000000001,0.408929,1.220083,1.623157,0.7334470000000001
-0.091897,0.226939,0.26763400000000004,0.024091,0.261718,-1.429155,0.182426,-0.0057090000000000005,0.032902,-1.270936
0.229043,0.014957,0.395665,-1.399572,0.08296100000000001,-1.5952540000000002,-0.195078,-0.650922,0.687713,-1.245572
-0.116585,0.423218,0.086258,1.919136,0.261718,0.190314,0.144676,-0.7740739999999999,0.251173,0.212376
0.031541,-0.09496,-0.031104000000000007,0.803253,0.261718,-0.10036,0.408929,-0.232384,-0.902542,-0.171869
0.043885,0.195534,0.260522,-0.393821,0.261718,-0.266459,0.371178,0.745454,0.438262,-0.319436
-0.141273,1.553789,0.5414770000000001,-0.649324,-1.257711,0.605563,-0.006326,0.180465,-0.372457,0.679501
-0.22768,0.446772,0.534365,0.177429,0.17234000000000002,-0.847807,0.446679,0.6205149999999999,0.999528,-0.854901
0.883267,-0.314793,0.086258,-1.3378370000000002,0.976743,-1.636779,-1.516343,0.286337,1.560794,-0.576018
0.080916,0.588093,0.01513,0.00225,0.261718,-0.30798400000000004,0.144676,0.236906,-0.091823,-0.245635
0.15498,-0.377602,0.349432,0.70613,-0.006417,-0.05883500000000001,0.069175,-1.003331,-0.466001,0.012911
0.031541,0.203385,0.086258,0.045008,0.17234000000000002,-0.723232,0.144676,0.43539,0.18881,-0.612701
0.229043,-0.000745,0.171611,-0.002793,0.261718,1.103861,0.597681,-0.950346,0.001721,0.760668
0.080916,0.313302,0.07914500000000001,0.5889850000000001,0.261718,0.024215,0.371178,0.488724,0.001721,-0.044254
0.117948,0.556689,-0.009765,-0.5726100000000001,0.261718,0.14879,0.182426,-1.218123,0.032902,0.151534
0.47592,-0.4325600000000001,0.114709,-0.8709600000000001,0.976743,-0.889332,-1.025587,0.3394,1.342524,-0.089822
0.377169,0.164129,0.139604,-0.241825,0.17234000000000002,0.06573999999999999,0.371178,-0.25358600000000003,-0.060642,-0.020059
0.31545,0.117022,0.178724,-1.517104,-1.347089,-2.135077,0.446679,-3.639846,-3.61533,-2.014882
0.463576,0.109171,0.224957,-1.411178,0.261718,-0.224934,0.144676,0.949898,0.375899,-0.1568
0.056229,0.533135,0.185837,0.8828010000000001,0.261718,0.107265,0.597681,0.792167,0.126447,-0.125915
-0.06721,-0.197025,0.299642,-1.66337,0.261718,-0.6401819999999999,-0.34608,0.108822,0.064084,-0.274338
-0.141273,-0.055704,0.207175,0.246982,0.261718,0.273364,0.55993,0.4320890000000001,-0.372457,0.056262
-0.042522,-0.3619,0.470349,-0.310721,0.261718,-1.30458,0.069175,-0.257876,-0.715453,-1.104659
0.09326,-0.26768600000000004,0.16805499999999998,-0.383884,0.261718,0.107265,0.748682,0.42642,-0.123005,-0.167277
0.25373,0.336855,0.086258,-0.979571,0.261718,0.14879,0.333428,-0.6607649999999999,0.562987,0.097165
-0.116585,0.28189699999999995,0.335206,-0.518215,0.08296100000000001,0.605563,0.408929,-0.004719,0.781258,0.434359
-3.412392,0.148427,0.438342,-1.047781,-3.22403,-1.927453,0.371178,2.530856,-3.740056,-1.802109
0.229043,0.242641,0.089814,0.12023,0.261718,0.397939,0.333428,0.139169,-0.247731,0.299258
-2.4495720000000003,4.835583,0.352988,0.048976,-2.419627,-1.138481,0.144676,-0.350041,-3.8336,-0.989292
0.352481,-0.259834,0.463236,-1.127687,-1.078955,0.8962370000000001,0.257927,0.413838,-0.154186,0.777038
0.377169,0.022808,0.139604,1.070691,0.976743,-0.14188399999999998,-0.987837,0.002349,1.560794,0.605771
0.15498,0.23479,0.210732,0.643738,0.17234000000000002,-0.266459,-0.157328,0.616302,0.064084,-0.030077
0.229043,-0.354049,0.182281,0.210878,0.261718,0.231839,0.031425,-0.273913,-0.185368,0.313266
0.266074,0.556689,-0.020434,0.176624,0.261718,-0.930856,0.295677,0.652609,0.438262,-0.877396
0.377169,-0.07925700000000001,0.153829,-1.1029520000000002,0.261718,-0.266459,0.106925,0.8864479999999999,-0.715453,-0.179753
-0.017834,-0.047852,0.093371,-0.139302,0.261718,0.979286,0.144676,-0.541768,0.095265,0.940723
0.006853,0.164129,0.125378,0.5845100000000001,0.261718,0.231839,-0.006326,0.046053,-0.43482,0.34425900000000004
0.241386,-0.4325600000000001,0.349432,-1.029281,0.261718,-0.349509,0.106925,-1.634895,-0.8401790000000001,-0.255424
-0.252367,0.06991499999999999,0.246296,0.52355,0.261718,1.186911,0.031425,0.404286,0.718895,1.180512
0.192011,0.242641,0.164499,0.5767220000000001,0.261718,-0.889332,0.295677,-0.339071,-0.8401790000000001,-0.8297899999999999
0.500607,0.140576,0.388552,-0.637358,0.261718,0.813187,-2.384602,0.488763,0.31353600000000004,-2.287292
-3.498799,0.486028,0.139604,-5.440122,-0.006417,-0.30798400000000004,0.182426,0.242148,-2.243345,-0.261933
0.278418,-0.3619,0.5023569999999999,-1.588745,0.261718,-0.8062819999999999,-0.044076,-1.29994,-0.559546,-0.601442
0.17966700000000002,2.660806,0.096927,-1.474226,-0.006417,-0.557133,0.597681,0.6387079999999999,0.8748020000000001,-0.691759
-0.22768,-0.997846,0.356544,-0.026932,0.261718,0.190314,-0.044076,-0.4750180000000001,-0.247731,0.297678
0.019197,0.588093,0.260522,-1.348758,0.08296100000000001,-0.474083,-3.441614,-2.812594,-2.368071,-1.849859
0.15498,-0.3854530000000001,0.381439,0.314237,0.261718,-0.432558,0.295677,0.97407,0.500624,-0.431561
0.25373,0.336855,0.086258,-0.979571,0.261718,0.397939,0.144676,-0.7936439999999999,0.219991,0.428742
0.13029200000000002,0.007106,0.239183,0.7661939999999999,0.261718,-0.391033,-0.195078,0.989932,-0.029461,-0.114752
0.080916,0.650903,-0.023991,0.472826,0.261718,0.605563,0.6354310000000001,0.307869,0.157628,0.32074
0.031541,-0.118513,0.3743260000000001,-0.066706,0.261718,-0.474083,-0.119577,0.327207,0.438262,-0.250529
-0.104241,-0.055704,0.299642,0.391249,0.17234000000000002,-0.8062819999999999,-0.044076,-0.506374,-1.058449,-0.591966
0.043885,-0.157769,0.228514,-0.211361,0.261718,0.06573999999999999,0.861934,-0.406423,0.032902,-0.282222
-0.22768,0.109171,0.413447,0.118917,0.17234000000000002,-0.6401819999999999,0.144676,0.221471,0.4694430000000001,-0.54459
0.710453,-0.28338800000000003,0.128935,0.601905,0.976743,-0.266459,-0.081827,-0.191087,1.124254,-0.075272
-0.240024,-0.534626,0.075589,-0.617039,0.17234000000000002,0.273364,0.371178,-0.751804,0.251173,0.15851400000000002
0.043885,0.030659,0.537921,-2.244735,0.261718,-1.761353,0.144676,-2.844805,-2.025075,-1.534449
0.241386,-0.4325600000000001,0.349432,-1.029281,0.261718,-0.598658,0.106925,0.110919,0.500624,-0.471933
0.192011,0.148427,0.19295,-1.29308,0.261718,-0.598658,0.257927,-0.522217,0.843621,-0.555982
0.47592,-0.28338800000000003,0.107596,0.080127,0.976743,-1.30458,-1.2143389999999998,0.513537,1.872609,-0.426739
0.488263,-0.49537,0.111153,0.334258,0.976743,-0.723232,-1.28984,0.337905,1.217798,0.209097
-0.252367,-0.063555,0.594823,0.8912450000000001,0.529852,-0.515608,2.220949,-0.348876,0.219991,-0.6760390000000001
0.352481,-0.448263,0.196506,-0.5280020000000001,0.976743,-1.055431,-1.32759,0.398888,1.342524,-0.093523
0.8462350000000001,-0.09496,0.182281,-1.981085,0.6192300000000001,-0.474083,-0.157328,-2.978887,-2.087438,-0.229481
-0.042522,-0.463965,0.392108,0.22699,0.261718,0.564038,0.748682,-0.282689,0.095265,0.23190500000000006
-0.462213,0.352558,0.150273,0.5604899999999999,0.261718,0.314889,0.333428,0.340914,0.968347,0.224612
0.056229,0.28189699999999995,-0.091562,-0.919149,-0.185173,0.564038,0.446679,2.00631,0.656532,0.36902
0.13029200000000002,0.336855,0.100483,0.382834,0.17234000000000002,0.8962370000000001,0.333428,0.6056050000000001,0.18881,0.7200409999999999
-0.252367,0.062064,0.171611,-0.420108,0.261718,-0.05883500000000001,0.069175,-0.077138,0.999528,0.052875
0.438888,-0.047852,0.388552,0.873551,-1.078955,-1.013906,0.031425,0.67418,-1.058449,-0.822449
0.303106,-0.354049,0.306755,-0.918463,0.17234000000000002,-1.429155,-0.119577,-0.4541850000000001,-0.123005,-1.1334229999999998
0.13029200000000002,0.077766,-0.045329,0.285383,-0.095795,1.020811,0.824183,0.06577899999999999,0.282354,0.570642
0.15498,-0.471816,0.50947,1.205082,0.261718,1.477585,0.182426,0.226868,0.18881,1.36129
-0.32643,-0.6523939999999999,0.384996,-1.694222,-0.185173,0.107265,0.069175,-1.813128,-0.684271,0.173028
0.019197,0.038511,0.19295,0.323367,0.261718,0.273364,1.2016870000000002,-0.614324,0.18881,-0.276062
-0.042522,0.407516,-3.210528,-0.636404,0.261718,1.186911,0.333428,-1.069343,-0.372457,1.003723
0.09326,-0.3854530000000001,0.352988,0.546705,0.261718,0.397939,0.55993,0.233663,-0.154186,0.16350399999999998
0.019197,-0.338346,-0.358293,-0.113223,0.17234000000000002,-1.429155,0.710932,-0.817525,-3.521785,-1.534714
-0.104241,-1.037102,0.388552,-1.099311,0.17234000000000002,-0.05883500000000001,0.824183,-1.582958,0.40708,-0.371309
-0.00549,-0.071406,0.352988,-0.20667600000000005,0.261718,-1.22153,0.446679,-0.937085,-0.43482,-1.205283
-0.042522,0.007106,0.26407800000000003,-0.162546,0.17234000000000002,-1.429155,0.144676,0.61537,1.093072,-1.254999
0.229043,-1.044953,0.349432,0.8424299999999999,0.261718,0.730137,0.333428,1.042315,0.219991,0.596971
0.15498,-0.377602,0.349432,0.70613,-0.006417,-0.183409,0.031425,0.49783,0.18881,-0.06245700000000001
0.080916,0.203385,0.310311,0.26951,0.261718,0.356414,0.333428,-1.518985,-1.837986,0.257329
0.006853,0.462474,-0.016878,0.649795,-1.347089,0.273364,0.031425,0.295366,0.219991,0.360823
-0.017834,-0.047852,0.093371,-0.139302,0.261718,-0.224934,0.446679,-0.825117,-0.123005,-0.325042
-0.128929,-0.511072,0.342319,0.170775,0.261718,2.183507,0.069175,-1.302056,-0.8401790000000001,2.083634
0.229043,-0.008597,0.17516800000000002,0.087408,0.17234000000000002,0.688613,0.899684,0.202987,0.375899,0.230109
0.303106,0.022808,0.146717,-1.815842,0.261718,-0.266459,0.333428,-0.879402,-0.341275,-0.29852
0.15498,-0.330495,0.299642,-0.333637,0.08296100000000001,0.231839,0.257927,-0.028541000000000007,-0.029461,0.17923699999999998
0.31545,-0.236281,0.37077,0.812174,0.261718,1.394535,0.55993,-0.206348,-0.060642,1.03808
-0.042522,-0.189174,0.33165,-0.664392,0.261718,-0.8062819999999999,0.144676,-0.408676,0.40708,-0.7009449999999999
0.216699,-0.189174,0.352988,-2.20129,0.261718,-0.266459,0.144676,0.397006,0.032902,-0.201067
-0.00549,-0.660245,0.345875,-0.270589,0.261718,0.356414,0.484429,-1.7649580000000002,-1.027268,0.165252
0.661077,-0.20487600000000006,-3.075385,0.471036,1.066121,-0.723232,-1.138838,0.346021,2.059698,0.126652
-0.054866,-0.220579,0.466793,-0.21697,0.17234000000000002,-0.266459,0.257927,-0.083177,-0.278912,-0.229034
0.599358,-2.426761,0.011573,0.5402600000000001,0.976743,-1.055431,-1.629594,1.039714,1.966154,0.102047
